ItemName,original_type,original_subtype,frequency
112年度-入會費-112年度-常年會費,其他大類,其他,12
點數儲值 (willce729),服務、票券,系統費,12
【一番賞線上抽】雙11限定 自製賞 吉伊卡哇 第11彈,娛樂、收藏,一番賞,12
預購【百貓紅蓮Mini - 植絨】-單一規格,居家生活,傢俱,12
2025夏｜數學實驗營｜臺中中教大場 - 升小五｜7/7中教大｜夏季主題｜早鳥價｜數學實驗營 9900 TWD x,服務、票券,禮券,12
原味鱸魚精 (20入組合)-第二盒半價,健康保健,保健食品,12
惡名昭彰 555 TWD x,服飾,休閒運動服飾,12
驚奇4超人：第一步 網路 學生/軍警票 320 新台幣 x,服務、票券,門票,12
【一福堂】檸檬餅12入(含運),食品,烘焙食材,12
480元,其他大類,其他,12
乳清杯-NOTORIOUS 哆拉藍色,居家生活,日用品,12
商品購買 1378 元 x,其他大類,其他,12
商品購買 1020 元 x,其他大類,其他,12
商品購買 1236 元 x,其他大類,其他,12
【七月線上課程】五雷咒基礎運用-行道師&觀想師,服務、票券,課程,12
Dr Classic 頂A級無添加水蜜桃果乾 - 三包更划算,食品,零食,12
蘆洲_樂獅英語_203教室-週六第2時段(1330-1530),服務、票券,課程,12
（Ｆ）【福利商品】夏普 70吋 4K聯網顯示器 4T-C70DJ3T-F 23391 新台幣 x,家電影音,大型家電,12
棉T｜Land at the nearest suitable Airport-白_M,服務、票券,其他活動,12
斗內一隻馬上變成炸雞排,娛樂、收藏,頻道贊助,12
Dr. Iwata Jun 岩田淳醫師贋復治療課程-一班_旁聽生,服務、票券,課程,12
【預購 + 現貨 】荷葉上衣 追加款,服飾,其他服飾,12
GOUTTER 口袋香精30ml／No.11杜桑+G24中性 各1入 ($459/瓶)現貨 918 元 x,美妝保養,化妝品,12
【每日轉盤】《空之境界劇場版：第⼆章 殺⼈考察(前)》電影預售票 179元,服務、票券,門票,12
2025夏｜數學實驗營｜臺師大場 - 升小五｜7/7臺師大｜夏季主題｜早鳥價｜數學實驗營 9900 TWD x,服務、票券,禮券,12
冰鎮杯三,居家生活,杯子,12
Roots女裝-舒適生活系列 刺繡海狸LOGO 五分袖T恤,服飾,T恤,12
商品支付 1339 TWD,汽機車零件百貨,輪胎,12
【秋冬限定活動】雙板｜單板｜初階四堂團體課程（標準班13-60歲）SPC-03-單一規格,服務、票券,課程,12
日光水岸 品牌文旦 10斤含運(當季限定開放),食品,生鮮食品,12
(數位)鈴芽之旅 500元,娛樂、收藏,電影動漫周邊,12
揚奇日本多日(吃到飽)上網卡6天不降速吃到飽 470 TWD x,服務、票券,電信,12
12.小紅點插畫素描社-週二、五晨間(限2-6年級) 3600 元 x,服務、票券,課程,12
eSIM美國ATamp;T電信｜上網與通話,服務、票券,課程,12
18吋DC節能內旋循環立扇（絢麗白）-特定通路銷售 4200 元 x,家電影音,生活家電,12
Dr. Mori N 養髮液 1299 元 x,美妝保養,美髮護理,12
黑白T各一件 / 含運,鞋類,運動鞋,12
商品總金額 2581 TWD x,其他大類,其他,12
折價券 JEN200 -200 $ x,服務、票券,課程,12
[香蕉太太團10]8週高速燃脂計畫_超值激瘦版,服務、票券,生活服務,12
[香蕉太太團10]8週高速燃脂計畫_輕量入門版,服務、票券,生活服務,12
[香蕉太太團11]8週高速燃脂計畫_輕量入門版,服務、票券,生活服務,12
832132長庚生技,其他大類,其他,12
2024年大魯閣新時代【寵愛媽媽小隊長-彩繪T活動】網路報名付款處-單一規格,嬰幼童與母親,嬰幼兒裝與配件,12
開放式動圈型耳機,手機平板與周邊,耳機,12
原木香 安汶沉香立香 600克包 頂級伊利安巴布亞沉香黃金比例製作 超細款尺三尺六 無助燃劑不燙手SGS檢驗合格原木磨粉 安汶沉香尺三39公分,其他大類,其他,12
直播能量解讀,服務、票券,課程,12
（Ｆ）【福利商品】夏普自動除菌離子DC直流馬達觸控立扇PJ-P14GD-F 1990 新台幣 x,家電影音,大型家電,12
12/01【台中】急救課程【CPR+AED】與消防安全,服務、票券,課程,12
DrBerg柏格醫生-生酮好物商城商品一批,其他大類,其他,12
MK MICHAEL KORS 滿版老花LOGO 自動傘 雨傘 老花粉,戶外/旅行,雨具,12
特規唯美歐式半圓A 5000 元 x,服務、票券,生活服務,12
"Note 沙發 - 日規-抗汙面料(米色), 轉角單元",居家生活,沙發,12
第 1 次,居家生活,清潔用品,12
"木老闆👱🏻‍♀[代購] LINGLING個人品牌AlwaysWonder ""Roll with Love""系列周邊-Goldie玩偶",娛樂、收藏,明星偶像商品,12
112年全國小學高爾夫6月錦標賽/團體,服務、票券,課程,12
【母親節預購】招牌｜芋泥布丁蛋糕｜8吋,食品,生鮮食品,12
商品總金額 5608 TWD x,其他大類,其他,12
（Ｆ）【福利商品】夏普變頻34L微電腦微波爐 R-T34KS-W-F 3788 新台幣 x,家電影音,大型家電,12
優格飲16瓶,食品,飲料,12
原木香 懷舊印度老山檀香立香 600克包 尺三 尺六 經典老山檀香香氣 無助燃劑不燙手SGS檢驗合格原木磨粉 免運懷舊印度老山檀香立香 尺三 三斤約840柱,居家生活,居家香氛,12
PAITER BLACK/227g(半磅),美妝保養,化妝品,12
船井31週年慶🎊超激殺買1送3,食品,餐飲,12
KITTY 手機支架,手機平板與周邊,手機周邊配件,12
森半抹茶檸檬 - 四吋,食品,蔬果,12
2025夏｜數學實驗營｜視訊班 - 中年級A班｜7/14視訊班｜早鳥價｜數學實驗營 3300 TWD x,書籍及雜誌期刊,商業理財書籍,12
2025夏｜數學實驗營｜視訊班 - 中年級A班｜7/28視訊班｜早鳥價｜數學實驗營 3300 TWD x,書籍及雜誌期刊,商業理財書籍,12
原木香 艾草檜木薰香 蚊香 防蚊 天然蚊香 艾草薰香 香茅精油防蚊 2盒炫彩防燙蚊香盒 體驗組原味 檸檬香茅,居家生活,居家香氛,12
森林跑站 X Compressport 越野入門_系列課程四堂 + 寬版頭帶,服務、票券,課程,12
數網快收 10740 新臺幣 x,服務、票券,生活服務,12
2023暑期音樂營報名費第一梯次,服務、票券,課程,12
#EFT-DES(原工匠)天卡,其他大類,其他,12
2025夏｜數學實驗營｜金華國中場 - 升小三｜8/18金華國中｜夏季主題｜早鳥價｜數學實驗營 9900 TWD x,書籍及雜誌期刊,商業理財書籍,12
2025夏｜數學實驗營｜金華國中場 - 升小五｜7/21金華國中｜夏季主題｜早鳥價｜數學實驗營 9900 TWD x,書籍及雜誌期刊,商業理財書籍,12
2024年地政士[專業科目]套書(S054V23-1) x 1 = 1643元,金融服務,其他金融服務,12
木紋質感直流循環扇 - 象牙白,娛樂、收藏,紀念品,12
[領券折千] Nintendo Switch 主機 白 (OLED版),電玩遊戲,遊戲主機與周邊配件,12
小性感立體壓線翻領上衣 (灰),服飾,T恤,12
原木香 艾草檜木薰香 蚊香 防蚊 天然蚊香 艾草薰香 香茅精油防蚊 2盒 贈送 1個 簡易式蚊香盒不挑色原味 檸檬香茅,居家生活,居家香氛,12
2025夏｜數學實驗營｜高雄文府國小場 - 升小四｜7/21文府國小｜夏季主題｜早鳥價｜數學實驗營 9900 TWD x,服務、票券,禮券,12
原木香 降香紫玉髓臥香 限量 降香紫玉髓臥香 1盒 約60柱,居家生活,居家香氛,12
青森甜蜜 津輕蘋果（惜福版） x,食品,生鮮食品,12
木寡醣＋乳酸菌粉狀 優敏配方60入,健康保健,保健食品,12
商品總金額 10080 TWD x,其他大類,其他,12
商品總金額 10040 TWD x,其他大類,其他,12
幸福鱸魚 粉橘版10盒*1組,健康保健,保健食品,12
1019台北食療版聚報名,居家生活,餐廚,12
Cherry.zstudio商城商品一批,其他大類,其他,12
4-5月份｜採桂竹筍-賞螢一日遊 1人組 - 4/20,食品,生鮮食品,12
MK JET SET 鏈條掛鍊相機方包 金鍊 黑,服飾,其他服飾,12
第一期~動物週刊一,書籍及雜誌期刊,雜誌期刊,12
第六期~樹脂週刊二,書籍及雜誌期刊,雜誌期刊,12
【CHANEL】香奈兒專櫃滿額贈品水晶球,其他大類,其他,12
商品總金額 10130 TWD x,其他大類,其他,12
TTM 升級版黑面膜暢銷15入組,美妝保養,化妝品,12
POP UP PARADE 雲雀恭弥1000TWD,娛樂、收藏,明星偶像商品,12
【母親節限時快閃｜5/2-5/6】MiniBle i 除氯過濾微氣泡蓮蓬頭,家電影音,家電美容,12
12/12上市 Switch 桃太郎電鐵 昭和 平成 令和 中文版 遊戲片,電玩遊戲,動作類,12
【CLAIRE 】mini cooker 電子鍋(多附一個內鍋) 任選一入,郵購與傳銷,其他傳銷事業,12
【B級福利品】XQS-Z710 電風扇 共4色 1790 元 x,家電影音,大型家電,12
【CHANEL】CHANEL 香奈兒 N1山茶花時尚旅行包(兩色可選) - 黑色,戶外/旅行,旅行包款,12
原木香 黃金綠棋楠手串 滿結油算盤珠 厚切片珠 油脂最豐厚部位 滿結油算盤珠款78克贈玻璃罐養珠粉3克,包包/配件/精品,珠寶鑽石,12
（Ｍ）【五折福利專區】夏普XLED 4K智慧聯網顯示器4T-C65DP1-F 36450 新台幣 x,家電影音,大型家電,12
你的隨身電霸 150W戶外行動電源 42000毫安 移動電源 適用多場景 LED燈 太陽能充電 五大保護,手機平板與周邊,行動電源,12
舞台演出格紋外套 1111 新台幣 x,服飾,外套,12
[預購]芹菜汁生活x美國Omega冷萃慢磨機J8006HDS(含芹菜端蓋)20230110,家電影音,廚房家電,12
甘那許草莓烤乳酪塔 6吋,食品,甜點,12
植村秀 無極限持久定妝噴霧 限量款櫻花,郵購與傳銷,其他傳銷事業,12
2024年台灣醫用雷射光電學會秋季年會 參加費用 2500 TWD X,服務、票券,報名費,12
商品總金額 10140 TWD x,其他大類,其他,12
幸福鱸魚精 粉橘版*4盒,健康保健,保健食品,12
"【越南上網 eSIM】越南 軍用電信Viettel高速上網 - Viettel每日5GB高速上網, 5天",服務、票券,電信,12
【Bmxmao】MAO Air Fan 易潔智能聲控DC循環扇-雲朵白 預購8/29後陸續出貨,郵購與傳銷,其他傳銷事業,12
魔術學園多元課程才藝中心-小小工程師體驗營-台南場,服務、票券,課程,12
Shohei Ohtani 大谷翔平童裝圓領上衣 - 數量: 1#,鞋類,運動鞋,12
冰晶雪滴花靚白面膜(10片/組) 1000 NTD x,美妝保養,香水,12
2501 本命占星 流年,家電影音,生活家電,12
綜合芒果戚風蛋糕,食品,蛋糕,12
【母親節限定】春日法式鮮花課程-奶油蜜桃手綁花(單/雙人套票),服務、票券,課程,12
【中文】我的英雄學院 (42)完 豪華首刷限定版:1520元,娛樂、收藏,卡牌,12
期權OPEA量化交易軟體~~續訂-前,3C與筆電,軟體,12
【銀寶善存】50+女性綜合維他命（120粒/瓶） 899 新台幣 x,健康保健,保健食品,12
線上活動報名 06 11國會濫權與中國因素 線上講座,服務、票券,課程,12
小小獸醫營（三日營）：板橋/桃園/新竹/台南/高雄場 - 高雄場,服務、票券,課程,12
小小獸醫營（五日營）：台北/台中場 - 台中場,服務、票券,課程,12
小山園抹茶千層 / Marukyu-Koyamaen Matcha Mille-Crêpe Cake-4吋,美妝保養,香水,12
MVP 專屬席次 2000 元 x,書籍及雜誌期刊,雜誌期刊,12
小小茶師體驗營 12月14日,服務、票券,禮券,12
【BigCAT】大貓綜合營養罐(鮪魚.沙丁魚)/400g,寵物,寵物零食,12
ChatGPT 技能放大術｜vol.2 打造你的 AI 分身 1390 $ x,服務、票券,課程,12
ChatGPT 技能放大術｜vol.1 精準指令與任務拆解 1390 $ x,服務、票券,課程,12
ChatGPT 技能放大術｜vol.4 整合個人 AI 系統 1990 $ x,服務、票券,課程,12
ChatGPT 技能放大術｜vol.3 自動化與多樣化輸出 1390 $ x,服務、票券,課程,12
折價券 GPTSKILL -1848 $ x,服務、票券,課程,12
你是不是偷偷去做了醫美,美妝保養,化妝品,12
旅行隨手包 10200 元 x,美妝保養,化妝品,12
魔術光亮眸棒 (6g),美妝保養,化妝品,12
鳳梨酥10個裝-中秋限定包裝 x96盒,食品,甜點,12
小小獸醫營-新竹/高雄場（兩日營半天外出） - 高雄場,服務、票券,課程,12
2025學術研討會【非會員1800】 1800 元 x,居家生活,餐廚,12
電商商品 148 元 x,其他大類,其他,12
望月禮盒【預購・9/18~9/22出貨】,食品,餐飲,12
商品總金額 5661 TWD x,其他大類,其他,12
TH 商務紋理記者包,包包/配件/精品,手提包,12
【童遊客家推廣營】城市小自然科學創作一起來—雨水資源：6/2(日)9:30-16:30 250 元 x,服務、票券,課程,12
你很好｜微笑鋯石白蝶貝手環,3C與筆電,穿戴裝置,12
望月禮盒【預購・9/4~9/8出貨】,食品,甜點,12
蘭亭精品週年最狂福袋,其他大類,其他,12
去刺鱸魚排200g10片,美妝保養,肥皂香皂,12
"去去雨水走斜開雙拉鍊專利連身式雨衣 - 蒂芬妮綠, XL",戶外/旅行,雨具,12
幻月 頻道贊助金額 1000 新臺幣 x,娛樂、收藏,頻道贊助,12
2024 芒果界 LV ~台東夏雪芒果-3kg(5~8顆),食品,生鮮食品,12
益菌微多多常常好益生菌 600 元 x,健康保健,保健食品,12
【童遊客家推廣營】城市小自然科學創作一起來—生態跳島：9/29(日)9:30-16:30 ( 8/28 14:00 開放報名 ) 250 元 x,服務、票券,課程,12
商品總金額 5655 TWD x,其他大類,其他,12
商品總金額 5656 TWD x,其他大類,其他,12
[預購]多功能頭皮按摩儀,其他大類,其他,12
(E)黑蜂蜜活源新肌乳霜,美妝保養,化妝品,12
益菌微多多常慎力益生菌膠囊【高效型】 1000 元 x,健康保健,保健食品,12
幻月 頻道贊助金額 50 新臺幣 x,娛樂、收藏,頻道贊助,12
"112地方政府特考-三等人事行政(正規＋題庫)全套雲端函授數量：1套,",服務、票券,課程,12
"112地方政府特考-三等人事行政全套雲端函授數量：1套,",書籍及雜誌期刊,教科參考書,12
第二代 AG極緻奢養乳霜面膜110g 贈小金罐18g袋裝敷膜刷提拉棒,美妝保養,化妝品,12
線上活動報名 2023同志生育講座 同家會 愛群醫療 輔助生殖 你需要知道的事,服務、票券,課程,12
棗到杏福保冰袋,食品,甜點,12
【BAGSMART】旅人休閒擴充後背包38L-米色,郵購與傳銷,其他傳銷事業,12
【A】人氣去斑瓷亮組4999（含商品體驗券） 4999 元 x,美妝保養,化妝品,12
【A】蛇年吉祥3盒組,食品,零食,12
(數位)沙丘：第二部 260元,書籍及雜誌期刊,輕小說,12
"旅行組*1, 面",戶外/旅行,旅行包款,12
Future Salad Tritan材質 水瓶,食品,飲料,12
【母親節超殺回饋_Ivenor】噴噴魔滴小綠瓶,美妝保養,美容工具,12
舒肥雞胸肉買10搭10每片41未備註口味將隨機出貨,食品,生鮮食品,12
第二十一期～晚香玉週刊-5月29日出貨～,書籍及雜誌期刊,輕小說,12
第二十四期～花卉週刊,書籍及雜誌期刊,輕小說,12
2025常年會費 200 元 x,居家生活,餐廚,12
Made US 990v2 - 數量: 1#,鞋類,運動鞋,12
【Artisan】清淨冷暖四季扇-TF2000 (一般/一般) 5490 元 x,郵購與傳銷,其他傳銷事業,12
[預購]可折疊商務旅行箱,戶外/旅行,行李箱及周邊,12
舒肥牛腱心秘製十三香200g,食品,生鮮食品,12
舒肥牛腱心純粹原味200g,食品,生鮮食品,12
第二屆ACMT年會學生非會員一般票,服務、票券,報名費,12
線上活動報名 OpenWings 賞鷹趣 202308 猛禽食物鏈夜間觀察活動,服務、票券,生活服務,12
[贈品] KINYO 智能小鳥泡泡洗手機 (KFD-3131),家電影音,大型家電,12
【騰龍生技】益費健,健康保健,保健食品,12
【端午限定組合】4入端午組,居家生活,燈具,12
【符合宿舍使用-幫你送進宿舍】-吸濕排汗透氣床墊組8CM (顏色介紹請點照片),居家生活,寢具,12
【母親節特惠】有機杏仁植物奶(無添加糖)-買2罐。加碼贈送：原味20穀植物奶＋三色穀麥片（贈送價值$1200）,食品,飲料,12
冬令澳洲/紐西蘭櫻桃,食品,生鮮食品,12
【中秋限定．發發發 免運】綠豆椪不椪乳酪蛋糕 6吋,食品,甜點,12
WEA1W40105 喜帖,其他大類,其他,12
【Anna安娜 最愛的 最近很紅的寶寶米餅 開團中】買1小星願送1小米寶專案,嬰幼童與母親,嬰幼童食品,12
KEEP IN TOUCH 毛孔隱形蜜粉 紫,郵購與傳銷,其他傳銷事業,12
HELLO! GOOD SMILE 綾波零 長髪Ver.500TWD,娛樂、收藏,公仔,12
【端午禮盒】貓掌綠豆冰糕 - 12盒（需單獨結帳／限冷凍出貨）,食品,餐飲,12
2025年 森命之圈—大人の林場散策《耶誕節限定場 》-<場次一>12月6日(六),居家生活,餐廚,12
拉麵蛋糕燈及摺疊房屋燈-導電漆3D列印筆新科技體驗 僅1梯 1400 元 x,服務、票券,課程,12
【韓文】香味的界線(01) 韓文版:500元,娛樂、收藏,卡牌,12
商品總金額 5674 TWD x,其他大類,其他,12
[預購][MAMAMOO+] ALL PACKAGE ver.2 全套組 【BIZNET預購特典 : 小卡2張/組】,娛樂、收藏,卡牌,12
【Acer】巴塞隆納前開式登機箱 - 20吋 (莊園綠/一般) 3817 元 x,戶外/旅行,行李箱及周邊,12
E 石墨烯獨立筒 寢具 六 件組,居家生活,傢具,12
服裝與飾品 3888 新台幣 x,服飾,其他服飾,12
黑真香 就是高麗菜水餃／就是韭菜水餃*4盒 就是高麗菜水餃,食品,麵食,12
韓味傳統泡菜10/21~11/15出貨,食品,餐飲,12
龍光煥發紅包袋,美妝保養,化妝品,12
【二招】攤位費 加椅繳費區span - /span一格攤位,服務、票券,生活服務,12
服裝與飾品 3488 新台幣 x,服飾,其他服飾,12
fdc400商城商品一批,3C與筆電,電腦零組件,12
【第五波預購7月下旬出貨】CASA Hub Stand Pro USB-C 六合一筆記型電腦旋轉支架集線器 3290 新台幣 x 1#OMNIA Pro 100W GaN氮化鎵 萬用超級充電站 消光黑 0 新台幣 x,3C與筆電,電腦周邊配件,12
"體香露(茉莉/檀香/檸檬/海洋)75ml任選三入*1, $1080元",相機、攝影與周邊,相機,12
服裝與飾品 3188 新台幣 x,服飾,其他服飾,12
九株粉蝴蝶蘭 4500 元 x,服務、票券,生活服務,12
斗內一隻狐狸好朋友,娛樂、收藏,頻道贊助,12
IBM雲端租賃費用,其他大類,其他,12
線上活動報名 手持式超音波在運動防護之應用 肩 膝關節,服務、票券,禮券,12
線上活動報名 OpenWings 賞鷹趣 202408 猛禽食物鏈夜間觀察活動,教育與社會服務,公益捐款,12
William 威廉專屬,美妝保養,卸妝品,12
珍奶超值套組(珍奶兩盒吸管兩組),食品,飲料,12
１０／１９（日）《五行選對行，錢途自然旺》＿＿高雄實體場 600 元 x,服務、票券,禮券,12
預約/訂單付款 980 新台幣 x,服務、票券,宗教服務,12
【五日內出發】東南亞9國WIFI機(純上網),服務、票券,旅遊票券,12
超值推薦❤️【LUDWIN 路德威】銀河胖胖前開式行李箱27吋+20吋 (土耳其藍(27吋+20吋)/一般) 4680 元 x,郵購與傳銷,其他傳銷事業,12
第五階,服務、票券,禮券,12
第二階段：一般身分、原住民身分 報名 500 元 x,服務、票券,課程,12
【五月】臉部撥筋 X 芳療保養DIY-5/23台中平日場_我已詳閱並同意課程退款辦法,服務、票券,禮券,12
波庇Ai循環機,娛樂、收藏,電影動漫周邊,12
比鄰星域_冒險者公會線下合作預約-06/13（五）閉幕式 18:30-21:,服務、票券,宗教服務,12
玉里 阿強西瓜 3900 元 x,食品,蔬果,12
4K Video Downloader+ - 影音網站影片下載器 YouTube私人影片下載-專業版 - 3台電腦永久授權永久更新,3C與筆電,軟體,12
【韓國VOTO x CODE26 】任選1+,服務、票券,宗教服務,12
Catmania卡曼尼亞-速凝白砂(活性碳)10KGｘ2箱宅配免運／2箱宅配免運 560 元 x,郵購與傳銷,到府行銷,12
【ARTISAN】16L極效靜謐除濕機（16L） 7990 元 x,郵購與傳銷,其他傳銷事業,12
A.東方小巴黎 180分鐘/1次 服務,金融服務,其他金融服務,12
【五盒特惠】五福綜合堅果/家庭號/小包裝(附紙袋),食品,零食,12
服裝與飾品 2088 新台幣 x,服飾,其他服飾,12
每月捐款 - 【曜岩黑】多層次輕量後背包-每月捐款300元,教育與社會服務,公益捐款,12
大邁 I9 前後4K 星光2代 電子後視鏡 特斯拉_Model Y 超值組合 - 含-超值組合包,汽機車零件百貨,維修工具,12
冠冕真道理財有道週三Ｃ班2026寒假班,服務、票券,課程,12
【母親節快閃！任搭買1送1】黑松葉黃素濃縮精(15入)+黑松人蔘精(15入),健康保健,保健食品,12
(日文)劇場版「鬼滅之刃」無限城篇 第一章 猗窩座再襲_神秘嘉賓特別場 網路 學生/軍警票 340 新台幣 x,服務、票券,門票,12
2025年11月 實體課程 潘若迪工作室＿有氧舞蹈 - 11月實體課程 單堂票券,服務、票券,禮券,12
【超早鳥預購】*新色上市*MATURE美萃 直立式無線吸塵器29.6V (大全配),家電影音,家電美容,12
大邁 K95 4K+4K 雙錄HDR 行車記錄器 - 升級256g,汽機車零件百貨,維修工具,12
【ALC i8】車用多媒體盒(八月中旬發貨),汽機車零件百貨,維修工具,12
第十六世大寶法王上師瑜伽共修10會,家電影音,生活家電,12
第十六期～果香週刊,書籍及雜誌期刊,雜誌期刊,12
冠冕真道理財有道週六Ｅ班2026寒假班,服務、票券,課程,12
益生菌熟白蝦 (盒/1.2公斤),美妝保養,肥皂香皂,12
【超取免運🔥只要$1990】soundcore Life Note 3S 半入耳式真無線藍牙耳機｜輕巧舒適 與聲俱來,手機平板與周邊,耳機,12
冠冕真道理財有道週三Ｂ班2025寒假班,服務、票券,課程,12
第四代外泌體高效精華組-4盒,美妝保養,化妝品,12
車頂上的玄天上帝 網路全票 330 新台幣 x,服務、票券,門票,12
🎁隨機贈送4包奶昔,健康保健,保健食品,12
線上活動報名 步入城市講座52 第七波 打房 有用嗎 透視台灣高房價背後的經濟結構,教育與社會服務,公益捐款,12
線上活動報名 步入城市講座54 從 行人地獄 到 還路於民 車輛霸權 新書座談,教育與社會服務,公益捐款,12
舒敏益生菌膠囊5入組-贈維生素D3 90粒x,健康保健,保健食品,12
陳必先貝多芬奏鳴曲全集第三卷(4+1 CD),娛樂、收藏,樂器,12
Roots男裝-城市悠遊系列 抗UV透氣快乾短袖T恤,服飾,T恤,12
店家月結咖啡豆,食品,飲料,12
Roots男裝-城市旅者系列 文字LOGO雙面布棒球外套,服飾,外套,12
Carter's 小恐龍歷險記3件組套裝(6M-24M),嬰幼童與母親,童裝,12
#DALBY 麂皮騎士皮衣,服飾,外套,12
#大家說英語 112/9-113/7 雜誌和Super+x1 1300元,書籍及雜誌期刊,雜誌期刊,12
VIP簡訊限定！【熱銷口碑 6倍高濃縮】田七瑪卡王88瓶,健康保健,保健食品,12
"益生菌消臭豆腐砂（條型）7L - 港澳, 條型, 12包組 $255/包 x 1",寵物,寵物用品,12
古池蛙躍濺水聲 藝術月 詩派對,居家生活,沙發,12
ROMA款 亞麻色 手工板材墨鏡,包包/配件/精品,眼鏡,12
大隊伍路線：第四梯次09:00出發 250 元 x,服務、票券,宗教服務,12
39Sat1800終極追殺令LeonTheProfessional,服務、票券,門票,12
Alcon 愛爾康 視舒坦玻尿酸濕潤液0.7ml*30入 效期2026.03.31-五盒組合,相機、攝影與周邊,監視設備,12
【AI 深度學習】新手入門應用篇,服務、票券,課程,12
Made by oldbad - 秋條 超強！破壞調節釦皺摺作舊拉長腿率性牛仔長寬褲,服飾,休閒運動服飾,12
楚崴 購物 1500 元 x,汽機車零件百貨,輪胎,12
小喵專屬 AG抗糖小肌蛋晚安面膜5顆三盒 贈保濕露1ml x3活膚乳1ml,相機、攝影與周邊,監視設備,12
【ADAMOUTDOOR】 手持掛繩機能冰鎮製冷風扇 (沙漠色/一般) 750 元 x,郵購與傳銷,其他傳銷事業,12
滿額1300元贈禮一活妍美の飲膠原蛋白3入體驗組,健康保健,保健食品,12
余额充值 (gino0528),服務、票券,生活服務,12
Roots男裝-城市旅者系列 1973厚磅有機棉短袖T恤,服飾,T恤,12
Roots男裝-率性生活系列 運動圖案厚磅有機棉長袖T恤,服飾,T恤,12
陳威良老師,服務、票券,課程,12
等家公益捐贈 人類圖畫館 自由金額,教育與社會服務,公益捐款,12
點數儲值 (sjjh10855073),服務、票券,系統費,12
大餐救援包4入 天然酵母B群1瓶,健康保健,保健食品,12
599 新春特惠組,其他大類,其他,12
魔鬼剋星：冰天凍地 網路全票 330 新台幣 x,服務、票券,門票,12
Silent Witch 6 沉默魔女的祕密,書籍及雜誌期刊,男同書籍,12
服裝與飾品 1100 新台幣 x,服飾,其他服飾,12
上網寶SIM卡一批 430 TWD x,服務、票券,電信,12
#UniFi Cloud Gateway Ultra | UCG-Ultra 數量1,3C與筆電,儲存裝置,12
【90s】科技地毯2.0-雪白,郵購與傳銷,其他傳銷事業,12
綜合堅果禮盒,食品,零食,12
成為合格的貓草🐾-單一,寵物,寵物用品,12
【享喫醣】蛋白能量吐司試吃體驗組(原味/抹茶/巧克力) 490 元 x,美妝保養,防曬品,12
Carter's 嬰童車車要出發長袖4件組包屁衣,嬰幼童與母親,童裝,12
MJ 尼龍大豬包 黑,郵購與傳銷,其他傳銷事業,12
筋肉媽媽獨家組合｜40入兒童調整體質組,嬰幼童與母親,嬰幼童食品,12
(英文)動物方城市2 網路 學生/軍警票 300 新台幣 x,服務、票券,門票,12
線上活動報名 野生動物生命轉瞬間 RRGT X ODD ONE OUT,教育與社會服務,政治捐款,12
【9/29(五)僅供門市取貨】心蛋黃酥禮盒,食品,甜點,12
線上活動報名 阿德勒 勇氣 改變 動機式晤談法 運用於家庭照顧者服務工作坊,服務、票券,課程,12
服務方案(簡訊) 800 元 x,服務、票券,生活服務,12
稅（5%） 40 元 x,服務、票券,生活服務,12
EF1500濾心(耗材) 3790 新台幣 x,家電影音,廚房家電,12
【9/28(日)】晶夏趴趴走－府城果汁微醺巴士,服務、票券,門票,12
VIP線下活動100000元75折,金融服務,其他金融服務,12
2025年再生醫療製劑GMP實力養成及進階實務班(一)&(二)_場次二(06月25日) / 4000 元 x,服務、票券,課程,12
ROBO-DOU 聖戰士 百獸王 VOLTRON 可動合金機器人 x,娛樂、收藏,玩具,12
Timeless活動區,其他大類,其他,12
鴻銘生技股份有限公司,其他大類,其他,12
"蜂王乳 芝麻明E:共NT$8,820,共6項",健康保健,保健食品,12
【仁舟淨塑】600+1200ML雙盒萬能組_2.0款 | 矽密盒/保鮮盒/微波便當盒/矽膠餐盒,居家生活,餐廚,12
典雅高架花籃 2500 元 x,服務、票券,生活服務,12
MJ 專櫃款帆布琴譜包 黑拼白滾邊,郵購與傳銷,其他傳銷事業,12
【歲末關懷】隨喜功德主 200 元 x,教育與社會服務,公益捐款,12
【歲末關懷】隨喜功德主 300 元 x,教育與社會服務,公益捐款,12
1021 葛萊美獎大師Alex Sipiagin爵士音樂會 特早鳥單人票1張 入場費1300元,服務、票券,門票,12
RITA.M18(限時加開)-該商品不需選擇規格 1880 NTD x,美妝保養,化妝品,12
小優錠PLUS預購大禮包-10盒組大禮包-40碇 / 盒 *11 預計10月到貨，早到早發貨,書籍及雜誌期刊,電子書及周邊,12
POP UP PARADE 萊納‧布朗 鎧甲巨人Ver.1100TWD,娛樂、收藏,公仔,12
Roots男裝-經典小木屋系列 格紋刺繡長袖T恤,服飾,T恤,12
與神連結週六Ｃ班Connection2026,服務、票券,課程,12
與神連結週六Ｆ班Connection2026,服務、票券,課程,12
可拆式衝鋒外套 三合一衝鋒衣-女款淺紫(留言尺寸缺3L.5L.7L),服飾,外套,12
玉里 阿強西瓜 1600 元 x,食品,甜點,12
電商商品 269 元 x,其他大類,其他,12
Roots男裝-舒適生活系列 左胸口袋文字LOGO POLO衫,服飾,其他服飾,12
Roots男裝-舒適生活系列 撞色口袋厚磅有機棉短袖T恤,服飾,T恤,12
